timestamp,gender_code,pronoun_code,age,ethnicity,pronouns,gender,sexuality,major,year,nonbinary,trans,cis,congruence,inclusive_behavior,comfort_general,comfort_reed,comfort_class,desire_general,desire_reed,desire_class,comfort_withsimilargenders,comfort_someoneelsefirst,comfort_proffirst,attention_general,attention_reed,attention_class,gender_perception_consistent,gender_pronouns_consistent,pronouns_represent,willmisgender_ifnopronouns,assume_pronouns_correctly,understand_better,profs_share,students_share,reed_support,misgendering_freq,misgendering_stigma,woman,man,non-binary,cisgender,transgender,questioning_gender,masculine,agender,genderfluid,queer_gender,lesbian_gender,feminine,demi,gnc,bigender,she,he,they,all,questioning_pronouns,bisexual,straight,pansexual,queer,questioning_sexuality,gay,lesbian,asexual,aspec,demisexual,polyamorous,enbian
2020-02-28T21:10:13Z,woman,she/her,19,"White, Asian, Hispanic",she/her,woman,bisexual,"psychology,dance",First Year,0,0,1,46,45,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,1,1,1,4,3,3,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T21:11:31Z,non-binary,she/her & they/them,21,White,"she/her,they/them","non-binary,questioning_gender",bisexual,biology,Fourth Year,1,0,1,25,57,4,1,4,3,3,3,5,5,5,5,5,1,1,1,1,3,2,4,4,4,5,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T21:13:49Z,woman,she/her,18,White,she/her,woman,"asexual,aspec",anthropology,First Year,0,0,1,45,44,5,5,5,5,5,5,4,4,4,4,4,2,4,4,4,1,1,4,5,3,4,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2020-02-28T21:14:42Z,non-binary,they/them,21,"White, Asian",they/them,non-binary,"asexual,aspec",psychology,Third Year,1,1,0,34,61,4,1,5,4,5,5,5,4,4,4,1,2,1,4,4,5,2,4,4,4,4,3,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2020-02-28T21:18:59Z,woman,she/her,21,White,she/her,woman,straight,psychology,Fourth Year,0,0,1,35,48,5,5,5,3,4,4,1,4,4,4,1,2,5,1,4,2,5,4,4,4,4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T21:30:13Z,woman,they/them,21,White,they/them,woman,bisexual,comparative literature,Fourth Year,1,0,1,44,48,5,5,5,4,5,4,1,5,5,4,2,2,5,4,4,2,5,2,2,3,3,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T21:41:54Z,man,he/him,20,White,he/him,man,gay,statistics,Second Year,0,1,0,37,57,5,5,5,4,5,5,5,4,4,3,1,1,3,5,5,4,3,5,3,3,3,4,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T22:12:54Z,non-binary,they/them,20,White,they/them,non-binary,bisexual,studio art,Third Year,1,1,0,39,55,5,5,5,3,4,5,4,3,5,4,4,1,1,4,4,4,1,5,4,3,3,4,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T22:18:09Z,non-binary,she/her & they/them,22,Asian,"she/her,they/them","woman,non-binary","gay,queer",comparative literature,Fourth Year,1,0,0,37,59,4,5,5,4,4,5,5,3,1,4,1,1,1,1,1,3,3,4,2,3,3,3,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T22:22:42Z,man,NA,21,White,NA,man,straight,philosophy,Fourth Year,0,0,1,36,NA,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,4,4,3,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T22:24:42Z,non-binary,he/him,21,White,he/him,"non-binary,transgender,masculine",bisexual,computer science,Fourth Year,1,1,0,31,67,4,5,5,5,5,5,5,5,5,4,4,1,4,5,4,5,1,4,4,4,1,4,5,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T22:25:59Z,woman,she/her,19,White,she/her,woman,"bisexual,queer,aspec","political science,environmental studies",Second Year,0,0,1,46,44,5,5,5,5,5,5,5,5,3,2,2,1,5,5,4,1,5,3,4,3,1,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2020-02-28T22:26:00Z,non-binary,they/them,20,White,they/them,non-binary,bisexual,biology,Third Year,1,0,0,35,39,4,4,4,1,1,3,5,4,4,1,3,1,3,4,3,3,2,5,3,3,4,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T22:26:26Z,woman,she/her,21,White,she/her,woman,lesbian,music,Third Year,0,1,0,36,59,4,4,4,3,3,3,5,5,5,5,5,5,3,4,4,1,3,4,1,2,2,3,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T23:01:32Z,non-binary,they/them,21,White,they/them,non-binary,"questioning_sexuality,gay",linguistics,Third Year,1,1,0,25,45,4,4,5,3,5,5,5,5,5,4,5,1,2,4,4,5,2,4,3,3,4,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T23:06:17Z,woman,she/her,19,White,she/her,woman,straight,"history,literature",Second Year,0,0,1,54,41,5,5,5,3,3,3,1,3,4,2,1,2,5,5,5,2,5,1,4,4,4,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T23:09:05Z,woman,she/her,18,"White, American Indian or Alaska Native, Hispanic/Latino",she/her,woman,bisexual,undecided,First Year,0,0,1,50,54,5,5,5,5,5,5,3,4,5,1,1,2,5,5,5,2,5,3,4,3,3,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T23:11:02Z,non-binary,she/her,19,White,she/her,"woman,cisgender",straight,classics,First Year,0,0,1,51,49,5,5,5,4,4,4,3,5,4,2,2,2,5,5,5,2,5,3,4,4,3,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T23:22:23Z,non-binary,he/him & they/them,19,White,"they/them,he/him",non-binary,"bisexual,pansexual",anthropology,Second Year,1,0,0,33,NA,5,5,4,4,5,5,5,5,5,5,1,1,1,4,4,5,1,4,1,1,3,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T23:34:13Z,non-binary,she/her & they/them,20,White,"she/her,they/them","non-binary,lesbian_gender","bisexual,questioning_sexuality,gay","political science,environmental studies",Second Year,1,0,0,31,48,1,4,3,2,4,1,1,4,4,5,3,4,1,3,4,1,1,4,2,3,4,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-28T23:37:16Z,man,other/multiple,22,White,Unknown,man,questioning_sexuality,comparative literature,Fourth Year,0,0,1,35,51,5,5,4,4,5,4,5,5,5,2,2,2,5,1,1,2,4,1,1,3,5,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T00:22:25Z,non-binary,they/them,22,"White, American Indian or Alaska Native",they/them,non-binary,bisexual,NA,Third Year,1,0,0,45,61,4,5,5,4,4,4,5,5,4,5,5,5,3,5,5,5,1,4,3,3,3,4,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T01:06:02Z,non-binary,they/them,19,White,they/them,"non-binary,lesbian_gender",lesbian,english,Second Year,1,0,0,39,57,3,5,5,4,5,4,5,5,4,4,1,4,1,4,5,5,1,5,4,3,1,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T01:15:00Z,woman,she/her,20,White,she/her,woman,bisexual,history,Third Year,0,0,1,29,53,5,5,5,5,5,5,3,4,4,4,1,1,5,4,4,2,5,1,4,4,1,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T01:28:16Z,non-binary,she/her,22,White,she/her,"non-binary,agender,woman,lesbian_gender,genderfluid",lesbian,chemistry,Fourth Year,0,0,1,41,43,4,5,5,4,5,5,3,5,5,1,2,2,4,4,4,1,3,4,1,2,4,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T01:33:54Z,woman,she/her,22,White,she/her,woman,bisexual,linguistics,Fourth Year,0,1,0,39,39,2,4,4,2,1,2,1,4,2,4,4,4,5,5,5,2,5,2,2,1,4,2,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T01:44:43Z,non-binary,he/him & they/them,21,White,"they/them,he/him","non-binary,transgender",gay,chemistry,Fourth Year,1,1,0,43,59,3,4,4,4,5,4,5,5,5,5,3,5,4,5,5,1,3,4,1,1,2,2,5,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T01:45:32Z,non-binary,she/her & they/them,19,White,"she/her,they/them","woman,transgender",pansexual,music,Second Year,0,1,0,33,61,4,5,5,5,5,5,5,5,5,4,1,4,1,5,5,4,2,5,4,3,1,4,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T01:51:07Z,non-binary,they/them,21,White,they/them,"non-binary,agender",gay,psychology,Fourth Year,1,1,0,45,46,3,5,4,5,5,4,5,5,5,3,1,4,2,1,1,5,2,4,2,3,3,4,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T01:54:50Z,non-binary,other/multiple,21,"White, Asian","she/her,he/him","non-binary,bigender","pansexual,aspec",comparative literature,Third Year,1,0,0,38,59,4,5,5,3,4,5,5,1,3,4,1,2,1,1,1,1,3,4,1,3,5,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2020-02-29T01:57:39Z,woman,she/her,21,White,she/her,woman,straight,english,Third Year,0,0,1,50,53,5,5,5,3,4,4,3,5,5,2,2,2,5,5,5,2,5,3,2,3,1,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T03:05:43Z,man,he/him,19,White,he/him,man,bisexual,anthropology,Second Year,1,1,0,34,53,5,5,4,4,5,4,5,5,5,5,4,4,3,4,4,5,1,4,4,4,3,4,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T03:45:02Z,man,he/him,21,Asian,he/him,man,"straight,questioning_sexuality",economics,Fourth Year,0,0,1,36,41,4,1,4,3,3,3,3,4,5,4,4,3,5,1,3,2,5,3,1,3,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T03:46:55Z,non-binary,she/her,21,White,she/her,"woman,non-binary,transgender,lesbian_gender","bisexual,lesbian,queer",religion,Third Year,1,1,0,41,53,4,4,5,5,5,5,5,5,5,4,4,1,1,4,4,3,3,5,3,4,3,2,4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T03:56:40Z,non-binary,she/her,20,Prefer not to say,she/her,"woman,cisgender",pansexual,"biology,chemistry,biochemistry",Third Year,0,0,1,47,46,5,4,5,5,5,5,5,5,5,4,5,1,5,5,5,2,5,4,4,4,1,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T04:05:34Z,woman,she/her,20,White,she/her,woman,straight,biology,Third Year,0,0,1,50,44,5,4,5,4,3,4,1,5,4,3,4,1,5,5,5,2,5,4,4,4,4,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T04:08:02Z,non-binary,they/them,21,White,they/them,"non-binary,transgender,masculine",queer,studio art,Third Year,1,1,0,38,55,5,5,4,5,5,5,5,5,5,4,1,4,1,4,4,5,2,4,4,3,2,4,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T04:56:29Z,woman,she/her,19,White,she/her,woman,bisexual,history,First Year,0,0,1,51,45,5,5,5,5,5,5,4,4,3,2,1,2,5,5,5,2,5,1,4,4,3,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T06:24:18Z,non-binary,they/them,21,White,they/them,non-binary,polyamorous,music,Third Year,1,1,0,32,38,4,4,5,5,5,5,5,5,5,3,3,2,2,5,5,5,1,4,4,3,3,4,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2020-02-29T06:42:47Z,non-binary,she/her & they/them,19,White,"she/her,they/them","woman,non-binary,transgender","questioning_sexuality,lesbian",physics,Second Year,1,1,0,28,48,1,4,1,4,5,5,5,5,4,5,5,5,2,4,4,5,2,4,2,3,2,4,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T06:51:30Z,NA,NA,NA,Prefer not to say,NA,NA,NA,NA,NA,0,0,0,38,50,1,4,4,3,3,3,1,4,4,4,4,4,4,1,3,3,3,3,2,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T07:49:47Z,man,he/him,20,White,he/him,man,gay,NA,Second Year,0,1,0,41,59,5,4,5,3,1,4,3,5,5,5,5,1,5,5,5,4,4,1,1,4,4,3,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T18:43:38Z,NA,he/him,21,Black or African American,he/him,NA,"bisexual,questioning_sexuality",NA,Third Year,0,0,1,32,NA,4,4,4,1,3,3,2,5,5,2,2,2,5,5,4,2,5,1,1,3,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T20:06:28Z,woman,she/her,19,White,she/her,woman,pansexual,anthropology,Second Year,0,0,1,46,44,5,1,5,1,3,4,1,5,4,2,4,1,5,5,5,2,5,1,1,3,3,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T21:48:54Z,man,he/him,21,White,he/him,man,bisexual,studio art,Fourth Year,0,0,1,47,30,4,5,5,3,4,4,1,4,4,4,2,1,5,5,4,2,4,3,2,3,5,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T22:17:01Z,non-binary,they/them,22,White,they/them,non-binary,bisexual,NA,Fourth Year,1,0,0,37,64,1,5,4,3,4,4,5,5,5,4,1,1,1,3,4,5,2,5,3,3,1,4,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-02-29T22:51:13Z,woman,she/her,21,"White, Hispanic",she/her,woman,"straight,questioning_sexuality",sociology,Third Year,0,0,1,50,43,5,5,5,4,4,5,1,3,3,3,1,1,5,5,5,2,4,1,2,3,4,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T00:46:17Z,non-binary,she/her & they/them,19,White,"she/her,they/them",non-binary,lesbian,sociology,Second Year,1,0,0,36,45,5,5,5,5,5,5,5,5,4,1,1,1,4,4,4,2,5,4,1,3,3,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-01T02:02:43Z,woman,she/her,18,"White, Asian",she/her,woman,lesbian,NA,First Year,0,0,1,37,51,4,4,4,3,3,3,4,3,4,1,1,1,4,4,4,1,4,1,5,3,4,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
